,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
7828,2,7136.56,6770.33,2003.19,6133.92,2553.15,6635.89,6465.97,4701.79,5758.56,4450.82,1900.24,6144.15,5591.63,6935.63,2641.54,1021.88,4370.43,6706.36,5370.51,1019.18,1444.66,1280.56,851.97,895.873,7217.36,7331.67,3180.41
7829,2,6759.0,6019.01,1400.83,5311.7,2766.13,5099.616952538627,4798.697021133891,5617.18,6444.2,6173.51,1066.83,2810.37,2361.73,6294.34,2809.89,3954.48,4249.57,6251.1,5112.73,1914.76,2015.9,1713.66,1260.16,904.099,5445.79,4369.08,5455.33
7830,2,6485.48,5111.070429604304,3998.28,5288.74,4509.87,5818.16,4619.55,2882.32,4563.18,6410.15,1295.24,5853.2,584.496,4627.69,2816.14,1022.92,3574.2718791874067,5859.02,5100.98,3058.95,4107.39,1361.0,1801.16,1148.0,5518.827334923462,1000.94,2833.67
7831,2,7292.33,8126.1,7032.56,7568.68,1722.67,7907.46,6612.46,7918.83,3338.62,7595.6,2292.51063964001,4691.05,4981.418769148437,4949.65,2633.63,696.165,4119.119375541595,7114.1,6735.14,4225.36,2704.812442023653,5668.49,2944.98,2116.45,7773.49,4593.229416946414,7967.05
7832,2,6382.3,6169.28,1380.8592790971388,3988.33,1634.22,6382.29,4379.67,4959.2891336321845,5241.52,5984.79,2827.06,4252.543265908014,3000.47,5598.81,2777.45,4346.13,2296.87,5246.93,5294.43,3062.2764660287366,1125.25,1947.77,1098.52,574.375,5710.59,3052.01,876.123
7833,2,7383.22,4449.86,5141.7091876163395,7419.87,4036.49,6637.584178882458,6501.63,7694.15,7135.94,7789.21,1433.6577659643242,4129.347291249344,6052.69,6939.73,1491.93,739.491,4414.995815597837,4812.66,779.472,5792.5399532114225,3859.07,1817.78,1708.75,768.641,6885.24,4721.55,7394.21
7834,2,7047.4,6816.0,6608.56,6268.47,6372.28,6571.04,5919.34,4077.31,6829.87,6860.980226726685,5999.17,4448.66,3232.47,6387.15,3159.33,691.067,1594.3,1653.99,4727.39729436401,5279.9,3571.28,1859.29,1191.85,1525.69,6923.42,2736.41,4659.43
7835,2,2551.62,2714.27,2704.54,2844.47,3301.85,4612.39,4699.74,2437.96,5549.95,1163.83,1454.19,4086.52,2998.59,4425.99,2621.03,2325.53,3416.000921248196,4116.74,3441.74,2016.11,1284.56,1591.81,809.889,611.524,5672.84,4529.29,5851.98
7836,2,3768.59,4783.5,2923.34,2427.59,3133.46,4697.291038110082,4047.962189904611,5565.36,5197.92,5238.9,2970.51,3151.23,5626.5,5333.07,2001.93,782.02,3637.18,4337.82,3991.868690196534,3366.86,4693.98,1454.18,2377.04,943.792,5108.83882142241,4396.51,3769.26
7837,2,6330.01,5707.03,5474.41,5548.44,5756.35,6133.74,6175.47,773.311,6823.11,6839.31,3454.22,5318.13,2508.45,6369.91,2723.78,2495.51,3960.95,4701.27,1929.43,2345.87,1763.88,2013.6512195459286,730.567,1899.7200556735936,6706.15,877.529,5548.98
7838,2,6128.24,4438.521825999901,1601.39,3918.43,2212.16,4277.41,2523.08,4267.76,5377.04,4225.33,1625.7,4221.711025523409,810.925,4913.88,2927.76,1448.78,3219.41,5199.07,4193.29,3452.99,2302.94,2016.83,1688.77,1036.1522338980735,5199.77,1910.84,3040.19
7839,2,6734.210251398786,7244.03,6563.04,4662.71,5864.72,5491.063195081295,1689.7,5657.8,5865.65,5916.97,1599.6201215608614,4497.3247659964645,5802.79,5347.17,1146.69,756.559,5640.36,2693.27,1811.1,2762.7881500256162,3857.5643822763914,2169.06,2487.36,1161.142721619307,4354.67,2146.78,6084.58
7840,2,6641.44,6506.08,6470.04,5927.39,6217.15,6610.52,6318.51,1229.81,4984.1,7396.75,1605.45,5882.832664313031,5307.38,7043.25,2132.06,3364.92,4057.37,934.958,1770.88,1668.07,4471.26,1452.31,808.582,1702.3537218187416,7350.45,1016.88,6629.03
7841,2,7322.33,8135.38,2154.68,8162.74,5509.85,8020.98,3272.57,8033.03,6432.83,8112.04,832.309,5138.339882667226,5967.79,6380.83,967.246,704.143,4309.162276586678,548.102,893.705,7550.17,481.33,2153.31,2886.06,641.254,8246.08,5561.69,4147.86
7842,2,6452.17,4552.54,4388.04,4011.015303643402,4415.94,4408.332951797549,4638.07,3376.07,4773.42,5633.937689837481,2206.1,5542.21,2105.44,5591.85,2160.38,4123.37,4083.6,1118.91,4536.17,3102.8,3337.91,1743.38,902.043,1142.09,5605.47,2073.7437196678193,5838.96
7843,2,6720.84,7219.99,5859.71,5699.78,1326.75,7028.79,2246.46,7335.993005434053,7442.58,7252.76,2336.3466433150243,6172.996539458849,5307.03,5587.81,1556.2,722.4506883911689,4830.71,1124.33,836.598,5140.934121422261,861.079,3037.54,4242.64,743.4,7211.44,3580.25,7277.62
7844,2,6842.64,6019.08,7197.09,5546.03,4000.82,7644.64,6929.75,7615.44,7393.157192090017,7155.65,2766.39,5075.18,5444.43,2028.08,3012.38,773.504,4476.373376361952,1730.32,6280.62,5505.02,607.23,3456.66,2520.21,1421.38,7736.31,3799.18,2604.0
7845,2,6217.83,5024.67,4440.42,4313.94,4716.74,5180.79,4692.14,1760.14,4926.7110530806085,6084.158329275925,1097.74,5811.76,3597.74,6267.66,2394.81,2546.25,3866.37,3640.04,2916.4777154482495,2465.84,2050.85,1871.93,713.993,2704.5,5762.3,1211.46,5708.18
7846,2,7179.67,6771.61,6603.79,6336.32,6581.05,6604.17,6234.41,4891.4429599349205,7086.54,6687.51,1476.27,5426.0,4069.03,6710.15,3124.22,1042.71,4730.19,805.857,5065.9,1651.98,1999.57,1320.75,1153.15,708.321,7137.69,3854.32025329516,2133.98
7847,2,7939.87,5423.708618557611,3691.7,4458.607144599296,3820.15,5046.39,4197.97,4779.745512214318,4159.53,2372.2,1741.41,2194.91,4176.712587957408,5822.031202957996,2153.545322411364,2213.26,1367.13,7351.22,3999.12,1860.69,1079.52,1559.78,1178.5,768.066,6157.41,6136.92,2952.13
7848,2,6654.54,5247.3,5566.2,5187.08,2794.43,5834.09360684993,5926.18,6499.87,6484.28,6983.78,2330.29,3425.34,5540.23,4581.92,1634.87,725.481,5015.69,4327.19,4452.06,4982.352378350829,4397.36,3592.79,3604.34,783.263,6201.31,4626.59,6725.21
7849,2,7048.56,6684.45,3223.61,5670.23,1021.77,6007.5,5268.08,3273.34,6848.04,5462.03,3270.47,5209.76,5080.49,7010.87,2014.32,1025.57,3955.49,3225.03,5306.21,1325.51,1064.98,1339.18,958.341,1041.76,5878.04,4968.71,1260.67
7850,2,7239.94,1999.69,5591.86,5142.44,2269.9811919411923,7701.72,5143.91,6966.406300648562,5326.91,7472.126738193135,1037.79,5100.77,5878.98,4839.24,2514.16,712.919,4719.714985842232,1770.81,705.4,6853.44,3529.318250526552,3496.96,2878.79,868.827,7666.78,3880.45,6878.45
7851,2,5826.79,5623.309403945168,4109.69,4675.29,2097.35,5728.9,5020.76,6731.337089496449,4062.09,7116.120250374176,2252.79,7203.52,5593.26,4768.818927899398,1269.05,792.479,5587.06,965.622,1801.2235616282956,4894.308229332337,3081.58,3021.74,3432.22,936.435,7863.95,4259.335893852347,7133.96
7852,2,6917.12,5520.17,5090.5,4501.542932808226,4091.79,5169.0,5124.49,5004.46,6063.89,6140.5740674914005,3382.96,3024.54,5108.072645864646,5767.64,1967.59,859.839,4061.17,2519.34,4973.48,4228.06,2812.34,1532.14,1102.92,2330.27,5765.75,3879.8,4370.22
7853,2,7020.04,7212.76,5657.83,1068.52,845.563,7377.88,2836.53,7247.360377768887,7650.83,7571.48,1342.62,5564.59,5047.15,4526.52,1628.84,666.905,5143.5,2068.06,1159.65,5856.56,5749.27,5675.17,2186.78,984.45,7377.86,3759.019675109691,4462.57
7854,2,7036.07,6835.87,3981.23,4087.11,6635.73,6812.84,6382.11,6163.29,7112.04,7073.81,2031.03,1229.56,6181.94,5398.09,2069.5323150197405,1028.18,5194.19,1035.45,5891.1,6461.3,3167.3,1618.9094840546,1160.23,1873.35,7422.62,4097.62,4691.76
7855,2,6934.76,5682.88,3829.17,4574.48,4662.39,5765.43,5507.93,2500.25,6704.71,1562.44,1841.7110349522768,3668.21,3969.37,6212.31,2491.3857627527855,3122.7039383755086,3338.32,6481.27,5440.49,2243.09,1562.94,1466.93,942.516,607.87,6168.32,6510.44,6932.7
7856,2,4186.67,4450.76,1816.82,4428.3,3669.46,5593.1,5446.34,5525.03,6564.58,4911.050200454098,684.588,3824.09,743.121,5156.443688890904,2737.53,3430.09,3095.99,4328.66,3967.56,2122.55,2487.1986022099745,1773.2,1309.33,1033.68,6115.74,4783.53,4708.51
7857,2,4488.45,4701.09,2879.26,4010.92,3026.8,4667.4679590190335,4316.85,3564.71,5096.65,5814.18,631.342,4195.01,1016.62,4454.57,2826.14,3944.39,3266.435717571653,4609.87,3863.76,2415.98,3525.72,1798.19,1355.6,911.851,5929.94,2529.847740909523,3780.29
7858,2,7409.72,7715.48,6375.97,7557.83,3129.47,7268.052330510056,3877.23,7899.44,7881.98,6973.76,2135.31,5293.4286244069035,5388.2,3409.19,3019.5,758.0779639883968,4846.847179123924,1667.03,3072.502813390051,5092.68,731.621,3455.95,2716.65,1400.93,8017.47,4492.468158264193,6692.29
7859,2,5635.09,3857.83,3978.77539639394,3667.6,3751.69,3986.7,3513.7,3011.0948137466903,4383.52,5629.33,887.841,5509.14,3790.25,5800.96,2651.27,3020.97,3672.58,1685.95,2840.22,2227.69,2074.42,1740.6,872.602,2674.63,5414.6714023739305,2308.98,4800.92
7860,2,6139.5,4144.55,2575.49,4097.72,3853.6,4059.65,4622.38,3595.32,5482.76,1840.77,1567.094284085865,3832.630623830532,2205.52,5240.75,2414.65,3700.96,3970.85,5357.01,4323.95,2257.18,1994.39,1604.08,1118.4,1050.5131640582138,4864.37,3802.08,5114.06
7861,2,6693.37,4451.29,1719.57,4257.98,3040.06,4270.57,4155.75,3977.52,5893.44,5917.15,1549.76,5558.42,760.949,5581.61,2850.98,943.661,3080.16,5641.13,4696.0,2594.9752692482257,3870.29,1619.44,2625.91,1079.33,5705.96,1104.95,2366.89
7862,2,6506.8,5034.491521030621,4993.55,4721.5,4918.62,5275.8,5533.71,4195.99,5248.69755667106,6482.79,2698.01,5498.06,3083.83,6506.3,1918.1,2744.54,4325.01,3474.2,3289.9557013015033,1641.45,2674.0034484808225,2137.86,906.916,1771.3486180132186,6060.19,961.103,5691.56
7863,2,6513.084948628109,5077.33,4097.54,4703.841379185296,4105.63,5110.31,5399.6,2425.34,6234.15,4810.02,1556.83,5740.68,5115.51,6630.56,2528.32,1385.99,3967.77,784.376,4831.47,1131.04,1269.45,1296.33,1038.08,753.298,5899.19,3556.7502988323795,3768.22
7864,2,6207.775367981942,4556.91,4473.99,3609.32,4011.42,5890.98,3924.39,5041.44,6217.25,6347.34,2041.8529176723841,4585.05,5625.97,4509.86,2684.31,1362.05,4816.77,5380.6,4921.83,5014.61,4635.05,1483.92,2073.7335330962705,1161.533663123194,5903.34,4301.5,3805.7
7865,2,6957.02,5354.63,5996.54,6395.45,3900.59,7125.09,5106.17,6824.15,7302.54,6905.21,2007.1,5767.48,6144.38,6005.42,1706.06,697.609,3860.92,3673.15,536.201,5221.61,5045.38,1936.96,1634.16,678.901,7822.11,7722.56,5781.54
7866,2,6781.34,6539.19,2486.82,5587.33,1548.8,6420.532183058894,2000.3,6666.29,6936.56,6863.02,2549.22,4809.83,5326.85,4615.133864396472,2427.79,723.567,5081.59,1252.01,993.372,3487.32,3217.6757364383725,2997.928684413798,4055.94,722.593,6714.01,5873.29,6245.664154080426
7867,2,6589.96,6269.405580666615,3661.42,7415.25,7147.48,7575.04,7326.64,1154.41,6108.19,7827.54,3758.21,6442.02,5759.9,7259.79,2497.69,2717.44,4234.741647790805,3437.77,3282.0728767484484,2960.9263981181084,3464.9263752501697,1939.79,697.321,1837.68,7803.15,1065.91,7058.59
7868,2,6614.29,5362.23,4234.8904422506275,4992.19,5382.91,5498.55,4670.169153161345,3090.398282700808,5404.07,6511.61,1244.08,6229.31,1689.89,5819.59,2447.46,3572.54,4137.767626732885,6038.47,4100.35,2781.844087260571,4414.77,1503.65,1327.12,1420.16,6229.63,3636.36,5971.02
7869,2,7550.9,6595.58,4387.02,6156.62,3688.65,6588.27,6313.17,3965.47,7167.59,5603.28,1647.96,3013.61,4748.69,6878.96,3026.97,2327.67,3456.7087191305995,6847.81,5493.36,5183.52,2432.360697800517,1401.71,1016.43,1021.9356748272131,6720.89,6923.0,3297.13
7870,2,1598.6,3551.83,2659.58,3639.53,2871.03,4327.34,3754.38,1711.44,4549.32,4549.32,988.243,5057.55,3004.24,4768.21,2640.607656121396,1259.37,3213.096938489565,2572.99,2151.08,941.047,1948.5462954983168,1643.65,765.441,1053.98,4545.91,3894.08,4136.41153374264
7871,2,5842.602847637376,4850.8,4289.12,3531.13,1619.26,4547.42,4551.08,3610.41,5349.67,5433.24,3926.65,4069.65,4970.99,6532.21,3107.4,645.03,2700.84,833.259,3470.06,782.452,1956.09,1319.51,1148.28,720.69,5502.81,4517.97,1619.91
7872,2,2511.04,3513.03,2344.89,6379.89,4202.98,5405.64,4680.28,2611.52,1531.63,3417.44,1936.61,3719.0,4372.22,6912.78,2662.2934723343556,820.881,3132.5845041667085,2675.85,5335.41,1815.8458227520814,1460.72,1394.92,812.173,677.947,1680.32,2794.47,4217.82
7873,2,6752.95,6573.48,6207.45,6378.47,3966.8,6539.09,5420.86,2618.52,5984.46,7157.13,1136.75,6926.62,1000.75,5933.06,2348.6044281637683,4419.34,3268.37,5151.238604999984,5389.29,3425.17,4808.01,1699.48,2177.37,1244.78,6953.39,757.539,3049.63
7874,2,6348.674680237843,3334.23,4160.48,4611.83378517859,814.132,5365.24,5212.07,6375.35,6627.75,6647.87,762.493,3967.98,5299.87,5027.553089714646,2014.17,660.341,3903.814099418537,3525.76,2744.1859536165834,3619.43,3054.333508759898,3533.82,2131.81,953.3958841937072,6063.13,5652.4,6861.11
7875,2,7167.44,7393.97,5029.86031309659,7503.77,6542.58,6564.697212222826,5591.20266060586,7494.11,8019.62,8000.57,4416.06,3412.47,5351.58,5812.59,2059.86,816.766,4442.94,2363.6,5376.67,2897.22,2799.31,1613.64,1138.77,2182.02,7916.2,3836.19,5389.2
7876,2,5001.81,5990.76,6126.01,557.974,6070.64,6850.42,5502.92,6546.03,5762.09,5091.88,950.228,4573.57,4630.99,5490.319088805599,1424.12,665.664,3935.14,4171.16,4541.989992072324,4582.23,5306.68,1637.57,2070.9579720620713,918.13,5961.49,4595.4,4802.56
7877,2,3821.31,4210.730293430824,1241.53,3569.32,3629.95,3404.4,3816.74,4238.54,5157.392512257852,5444.16,1614.87,3538.693662049815,2688.63,1588.13,2228.28,1015.85,3349.13,2835.88,4443.62,1013.92,2134.474858814568,1422.43,786.787,695.276,6037.58,3836.45,4118.69
7878,2,6957.394384111707,7554.55,6544.87,5064.491884654127,7513.38,7666.04,7038.09,6646.34,8022.51,7995.72,3409.87,3423.664579771612,6421.62,5691.43,1919.39,862.051,4350.612236755953,3607.54,6348.23,4999.5781688962925,4193.5,1494.14,1202.71,1267.05,8027.72,3748.48,4868.56
7879,2,7438.54,7600.65,7028.33,1299.85,6344.96,6619.64,3161.51,7129.96,6524.07,7328.36,1640.2,3921.47,5788.01,6069.86,2168.77,672.155,5254.07,4697.22,5685.96,986.586,5355.09,2053.37,2303.03,1706.14,6140.976607122275,4209.433622296888,7182.42
7880,2,6651.81,4158.67,4661.39,3511.363552937254,3066.17,4628.25,1225.57,5190.983710085562,5891.38,5911.23,1580.3768544012837,5337.951855491577,5259.11,5229.36,1287.86,683.37,4765.28,917.954,928.049,2442.96,3913.84,3172.67,2190.97,1792.74,4912.85,1926.68,5711.86
7881,2,6870.09,4238.42,871.886,2470.76,984.623,5045.71,4213.4,5478.98,5590.66,5995.82,1665.321862357349,3964.0001770209988,2596.77,4545.78,2923.59,4648.33,3656.16,2534.52,4633.21,2663.23,924.719,1862.81,1389.03,731.804,5740.74,4868.52,959.144
7882,2,5605.44,5783.512642684713,2493.61,4789.51910991063,2591.65,5373.31,5587.54,6183.79,6243.47,6419.49,1463.91,3626.46,5098.39,5332.28,2937.79,2483.05,1582.53,6236.55,5287.24,3194.382053640081,2362.2707233441306,1711.41,1081.73,907.758,5643.06,5836.05,4151.61
7883,2,5994.02,3978.74,3190.03,3605.92,3910.87,4020.39,3452.2,3134.876073795694,3974.03,5653.99,1530.24,5579.17,3136.1456278299647,5661.47,2455.57,2805.13,4008.06,1213.81,3300.2014375958856,2857.46,2474.87,1787.81,672.942,1563.930428926828,4877.16,2180.77,3663.86
7884,2,7132.56,5843.926758415565,6915.34,5986.22,2290.68,7940.57,2486.22,7981.55,6739.494965326271,7920.37,1314.41,7089.02,5591.61,6062.26,1770.9680542983704,686.433,4858.784680954028,1313.24,535.042,7451.89,2923.7692027184667,3656.56,3614.94,854.257,7982.3,4916.04,7792.03
7885,2,3951.62,3437.33,2121.41,2759.78,2654.38,3359.93,3775.1353010809025,3862.7,3961.31,2097.83,3005.72,2239.0,5058.17,4208.67,1901.28,921.323,2658.092399480976,4308.37,2656.4,3295.3,1248.85,1389.57,1031.16,793.732,3504.51,4134.22,2261.19
7886,2,6771.97,7368.89,7421.17,7227.89,7103.71,5737.116935309262,7220.49,3022.143637609918,7387.41,7547.42,1332.3,6903.12,1660.31,7132.03,2042.57,1377.66,4818.97,6972.89,3828.47,1132.18,1363.4,2335.81,745.34,2590.76,7340.44,1411.83,1738.35
7887,2,6847.47,4892.5933306709785,4553.3,3972.03,4134.1,4015.09,3579.58,4542.95,5519.25,5446.65,1443.0,4604.530224674681,3716.87,6232.74,2764.73,881.177,3909.92,4539.07,4869.8,1683.42,1407.42,1445.82,1067.06,946.392,5419.07,2429.39,4118.849891069117
7888,2,6885.36,4891.51,3329.25,4275.46,3214.84,4375.8012772726015,4552.04,5265.01,4627.01,5528.89,3461.02,2615.06,3907.1,6688.69,3103.6,681.744,4273.85,4955.12,4095.04,554.009,536.561,1514.35,1249.7447699713832,1009.2323443551223,5579.68,4293.85,5246.84
7889,2,7119.6,2388.14,5698.58,3811.87,796.97,7692.27,4260.02,7989.26,7395.63,7444.214225640407,956.738,3625.85,6048.26,4446.77,1754.93,627.112,5150.17,3985.05,1033.34,5707.22,3868.769158479772,3080.67,2218.81,814.0752526002175,7962.75,3981.0,7326.5
7890,2,6860.98,6559.306789466335,7747.15,7663.47,4684.79,7660.15,6736.15,6533.96,7775.08,5716.35,1164.1,5131.43,793.741,2462.78,3203.35,895.098,4506.261045963672,632.921,6093.92,1282.83,841.569,2965.6,1923.21,2060.87,7655.83,4788.42,1336.63
7891,2,7162.76,7012.61,4587.132960709126,6940.59,6095.71,5902.071379117823,6461.96,4949.94,7329.33,6072.5,3039.6612550002046,4426.455775439082,1741.69,7202.0,3023.32,700.096,3601.45,1846.8,5804.69,1013.33,2819.86,1458.42,1049.84,912.974,7503.36,1681.62,4440.54
7892,2,6012.09,4065.76,3950.88,4097.94,3251.62,4507.81,3380.1,5176.57,4937.78,5943.99,2111.82,5171.567332679094,679.414,5185.853112310292,2515.63,2158.89,2965.29,5499.09,4666.18,2647.9244778785496,3124.054746892551,1543.95,1882.75,1832.75,5331.21,1651.63,3064.12
7893,2,6975.446825083471,7295.57,5677.88,4886.07,6208.95,6599.18,3782.54,7140.81,7053.08,7165.5,858.436,3200.94,6045.78,6678.14,1488.23,943.653,2776.72,1953.26,4009.4091844135705,6140.96,3246.34,1335.14,1558.97,1278.4,6950.91,5349.19,1886.35
7894,2,7207.45,5588.06,4821.88,4608.89,4421.57,4869.5,4744.223331265398,4812.41,5795.02,5745.693085799141,1513.48,3620.32,3947.82,6121.519891088706,2904.34,780.151,4566.0,2410.59,4778.39,1491.28,1635.54,1518.49,1072.108354097284,882.211,4784.38,1686.24,2635.46
7895,2,5267.67,5279.861482780615,4491.97,4351.19,3587.93,3799.64,4143.908762714641,4545.79,5569.84,4810.48,2210.14,1933.7,3928.27,3305.16,1510.65,753.581,3401.8549569059446,4245.17,3713.89,4278.17,928.013,1504.1194435103796,1671.7,1489.27,6086.06,5865.89,5255.03
7896,2,7429.94,7497.97,5940.09,2348.35,750.562,7567.41,1923.16,7651.7,7545.54,7715.72,1409.7,5917.0,3878.5,4831.500468077151,1487.99,675.8,4708.02,1848.4,882.38,5382.1,6004.82,3492.1705916969863,2024.44,887.729,7284.44,3646.1,5822.344595523034
7897,2,6870.27,5700.127543984653,1533.64,6743.15,3326.0363782125905,7222.93,4917.45,4659.351246728401,5686.57159637851,6202.76,2698.48,4013.52,3334.99,4557.56,3010.06,4389.41,3985.3,2085.64,6088.32,2990.22,595.568,2138.13,1282.44,1139.25,7303.45,1887.94,3591.521169473652
7898,2,6150.03,5328.21,4465.35,4629.99,4268.17,4843.85,4569.75,1510.55,5042.27,5853.0,844.594,5754.37,1166.79,5575.416988527837,2142.82,3923.83,3327.53,5538.69,4367.32,2851.37,4096.19,1836.54,1875.04,1155.42,5207.98,704.159,4072.04
7899,2,6522.86,6968.6,658.944,4892.38536134498,3026.0,5256.063652351594,6000.0,6454.03,6909.89,2279.14,1142.9,2765.37,2230.38,6565.08,2760.36,3728.89,3589.58,6112.79,5664.05,2294.1536641435014,1645.47,1614.68,1238.48,490.676,6403.85,4120.92,6060.98
7900,2,6833.54,5139.05,4802.38,4682.56,4755.97,5016.23,5187.65,4493.49,5886.33,4290.92,5147.33,3375.45,5586.61,5833.33,2997.56,688.227,4230.23,2426.96,3809.35,1795.8,2614.02,1719.38,1282.2,1134.5313912227557,5779.1,1906.89,3863.24
7901,2,5765.37,5200.36,4833.47,4285.05,4472.43,4520.46,4975.9,1400.13,5855.12,6060.45,1657.5082494110243,5373.2,1189.06,5716.39,2247.19,1273.29,4333.4,5548.25,2528.46,1087.29,2333.12,2316.52,709.8,2549.19,5834.67,1506.36,5555.02
7902,2,4239.97,4622.24,3982.37,3292.07,3196.79,4075.97,3431.64,5288.05,5233.02,5045.6,2277.04,3060.3,5391.74,5147.554927530773,2244.26,790.091,2295.9,4338.57,2395.64,3256.8,2088.44,1305.72,1472.142433135284,1143.83,4798.4,4856.25,3682.5
7903,2,6841.37,6731.03,6078.1,1263.74,5209.05,5250.6,3136.6,6170.133968781614,6463.91,6734.78,1034.61,3770.16,5523.72,5250.059527568671,2123.81,712.655,5251.59,6331.24,5036.17,3217.736674191804,4244.17,2058.44,2478.14,1535.24,5940.7,5409.39,6608.25
7904,2,6064.18,4394.4425838433945,3862.47,3905.4,4007.42,3995.84,4025.58,4541.63,5054.5,5355.47,1129.09,5201.94,3342.34,5511.45,2032.18,3351.06,3859.5,2123.7,661.792,2937.28,3786.61,1685.61,1129.02,846.395,5410.497183558144,1092.11,4835.44
7905,2,6175.18,3367.83,1030.76,2123.18,2187.2,4787.712648412669,4565.33,4723.1,5469.83,5757.35,1106.13,4232.4,1554.62,5808.52,2932.87,4504.58,3680.39,4694.958577509433,4273.03,3172.23,1820.4902962310746,1694.21,1362.37,632.984,4952.6,4581.84,874.699
7906,2,6473.058999170105,6149.76,4907.850364304628,5736.82,5552.67,6249.6,5607.87,2795.62,5009.37,6841.74,1080.67,6451.25,2821.9,6283.08,2138.81,1120.02,4357.89,6148.47,2924.55,1143.49,3396.69,2182.95,773.61,2735.16,6702.46,1225.74,6137.78
7907,2,7203.76,4973.929477920346,4965.22,5307.84,1964.92,7243.477877850783,4286.170418158981,7851.42,7877.31,7697.18,1972.09,6475.85,5662.16,4524.59,1520.41,698.7844372038235,4648.293655226131,4186.23,729.139,7293.24,5247.8,3375.06,3644.14,841.298,7743.43,4522.634552576826,6850.37
7908,2,6066.37,4844.11,3645.32,3967.87,4431.54,5162.45,3817.77,3557.522623638564,6088.73,5886.54,1631.37,5401.638126992605,1627.49,6283.47,2534.49,805.063,4616.63,6459.19,3041.22,842.566,2399.4368365998967,2039.95,780.219,1631.17,4726.04,2276.54,5201.38
7909,2,3594.42,2066.14,685.809,1807.52,1587.89,1845.4,1750.8,2210.21,3644.1,3166.44,1167.7667094857811,3991.22,2725.73,4775.46,2692.29,4025.35,1426.76,3940.08,4155.24,2975.64,795.951,2199.14,1021.71,618.633,4228.18,3354.52,1321.52
7910,2,6730.19,5497.199560038145,6134.43,6011.72,6021.84,6308.46,2846.43,4204.76,5696.955237834031,6753.16,1168.08,5980.659974572608,945.389,5874.06,2274.1957326670395,3990.06,4515.94,6175.09,894.422,2595.1,4732.4,1474.44,1118.69,978.908,6576.49,2021.84,6222.03
